precision,recall,threshold
0.5098299545524179,1.0,-14.180306
0.5098559901950771,1.0,-14.180253
0.5098820284970124,1.0,-14.177094
0.5099080694586312,1.0,-14.176786
0.5099341130803412,1.0,-14.174535
0.5099601593625498,1.0,-14.171684
0.5099862083056648,1.0,-14.170735
0.510012259910094,1.0,-14.169865
0.5100383141762452,1.0,-14.167623
0.5100643711045264,1.0,-14.1673975
0.5100904306953457,1.0,-14.165202
0.510116492949111,1.0,-14.16239
0.5101425578662306,1.0,-14.159669
0.5101686254471129,1.0,-14.159484
0.5101946956921661,1.0,-14.158184
0.5102207686017989,1.0,-14.157701
0.5102468441764195,1.0,-14.155778
0.5102729224164366,1.0,-14.152586
0.5102990033222591,1.0,-14.15127
0.5103250868942957,1.0,-14.150692
0.5103511731329551,1.0,-14.145153
0.5103772620386463,1.0,-14.143411
0.5104033536117786,1.0,-14.143338
0.5104294478527608,1.0,-14.142309
0.5104555447620022,1.0,-14.1416235
0.510481644339912,1.0,-14.140665
0.5105077465868998,1.0,-14.137412
0.5105338515033749,1.0,-14.132894
0.5105599590897468,1.0,-14.132268
0.5105860693464253,1.0,-14.129381
0.5106121822738199,1.0,-14.125238
0.5106382978723404,1.0,-14.124278
0.5106644161423968,1.0,-14.123188
0.5106905370843989,1.0,-14.121935
0.510716660698757,1.0,-14.118178
0.5107427869858809,1.0,-14.111146
0.510768915946181,1.0,-14.110179
0.5107950475800676,1.0,-14.109354
0.5108211818879509,1.0,-14.109337
0.5108473188702415,1.0,-14.109317
0.5108996008596868,1.0,-14.108888
0.5109257458676628,1.0,-14.10302
0.5109518935516888,1.0,-14.101657
0.5109780439121756,1.0,-14.09986
0.5110041969495343,1.0,-14.099789
0.5110303526641756,1.0,-14.097844
0.5110565110565111,1.0,-14.096441
0.5110826721269516,1.0,-14.096188
0.5111088358759087,1.0,-14.083233
0.5111350023037936,1.0,-14.082019
0.5111611714110178,1.0,-14.08071
0.511187343197993,1.0,-14.078299
0.5112135176651306,1.0,-14.077688
0.5112396948128425,1.0,-14.076578
0.5112658746415404,1.0,-14.075486
0.5112920571516362,1.0,-14.070743
0.511318242343542,1.0,-14.070124
0.5113444302176696,1.0,-14.068547
0.5113706207744315,1.0,-14.067458
0.5113968140142396,1.0,-14.063889
0.5114230099375064,1.0,-14.062295
0.5114492085446443,1.0,-14.062235
0.5114754098360655,1.0,-14.061899
0.511501613812183,1.0,-14.06068
0.5115278204734092,1.0,-14.060423
0.5115540298201567,1.0,-14.057161
0.5115802418528387,1.0,-14.053285
0.5116064565718678,1.0,-14.053153
0.5116326739776571,1.0,-14.045789
0.5116588940706196,1.0,-14.045168
0.5116851168511685,1.0,-14.044749
0.511711342319717,1.0,-14.044727
0.5117375704766787,1.0,-14.044694
0.5117638013224666,1.0,-14.042218
0.5117900348574944,1.0,-14.039081
0.5118162710821756,1.0,-14.038027
0.511842509996924,1.0,-14.037904
0.5118687516021533,1.0,-14.037591
0.5118949958982772,1.0,-14.037217
0.5119212428857098,1.0,-14.036126
0.5119474925648652,1.0,-14.03464
0.5119737449361571,1.0,-14.033422
0.512,1.0,-14.029575
0.512026257756808,1.0,-14.029382
0.5120525182069956,1.0,-14.028247
0.5120787813509771,1.0,-14.027782
0.512105047189167,1.0,-14.025343
0.51213131572198,1.0,-14.023142
0.5121575869498307,1.0,-14.022736
0.512183860873134,1.0,-14.020021
0.5122101374923045,1.0,-14.019976
0.5122364168077574,1.0,-14.013123
0.5122626988199076,1.0,-14.012202
0.5122889835291703,1.0,-14.011229
0.5123152709359606,1.0,-14.010321
0.5123415610406938,1.0,-14.008425
0.5123678538437852,1.0,-14.005333
0.5123941493456505,1.0,-14.002843
0.512420447546705,1.0,-13.999988
